id;name;geoid;geoname;value;datetime
1293;Demanda real;;;22650.493055555555;2021-05-09T00:00:00+02:00
1293;Demanda real;;;26513.909722222223;2021-05-10T00:00:00+02:00
1293;Demanda real;;;27206.666666666668;2021-05-11T00:00:00+02:00
1293;Demanda real;;;27287.541666666668;2021-05-12T00:00:00+02:00
1293;Demanda real;;;27584.6875;2021-05-13T00:00:00+02:00
1293;Demanda real;;;27209.006944444445;2021-05-14T00:00:00+02:00
1293;Demanda real;;;24425.48611111111;2021-05-15T00:00:00+02:00
1293;Demanda real;;;22828.916666666668;2021-05-16T00:00:00+02:00
1293;Demanda real;;;26489.347222222223;2021-05-17T00:00:00+02:00
1293;Demanda real;;;27628.819444444445;2021-05-18T00:00:00+02:00
1293;Demanda real;;;27796.229166666668;2021-05-19T00:00:00+02:00
1293;Demanda real;;;27671.9375;2021-05-20T00:00:00+02:00
1293;Demanda real;;;27443.645833333332;2021-05-21T00:00:00+02:00
1293;Demanda real;;;24483.069444444445;2021-05-22T00:00:00+02:00
1293;Demanda real;;;22593.409722222223;2021-05-23T00:00:00+02:00
1293;Demanda real;;;25842.20138888889;2021-05-24T00:00:00+02:00
1293;Demanda real;;;27177.42361111111;2021-05-25T00:00:00+02:00
1293;Demanda real;;;27525.680555555555;2021-05-26T00:00:00+02:00
1293;Demanda real;;;27618.145833333332;2021-05-27T00:00:00+02:00
1293;Demanda real;;;27294.694444444445;2021-05-28T00:00:00+02:00
1293;Demanda real;;;24807.319444444445;2021-05-29T00:00:00+02:00
1293;Demanda real;;;22951.805555555555;2021-05-30T00:00:00+02:00
1293;Demanda real;;;27158.506944444445;2021-05-31T00:00:00+02:00
1293;Demanda real;;;27715.604166666668;2021-06-01T00:00:00+02:00
1293;Demanda real;;;27842.819444444445;2021-06-02T00:00:00+02:00
1293;Demanda real;;;27752.63888888889;2021-06-03T00:00:00+02:00
1293;Demanda real;;;27494.430555555555;2021-06-04T00:00:00+02:00
1293;Demanda real;;;24649.256944444445;2021-06-05T00:00:00+02:00
1293;Demanda real;;;22741.1875;2021-06-06T00:00:00+02:00
1293;Demanda real;;;27405.006944444445;2021-06-07T00:00:00+02:00
1293;Demanda real;;;28675.715277777777;2021-06-08T00:00:00+02:00
1293;Demanda real;;;29095.13888888889;2021-06-09T00:00:00+02:00
1293;Demanda real;;;29432.284722222223;2021-06-10T00:00:00+02:00
1293;Demanda real;;;29098.715277777777;2021-06-11T00:00:00+02:00
1293;Demanda real;;;26350.041666666668;2021-06-12T00:00:00+02:00
1293;Demanda real;;;24495.430555555555;2021-06-13T00:00:00+02:00
1293;Demanda real;;;29397;2021-06-14T00:00:00+02:00
1293;Demanda real;;;30292.29861111111;2021-06-15T00:00:00+02:00
1293;Demanda real;;;30011.756944444445;2021-06-16T00:00:00+02:00
1293;Demanda real;;;28978.354166666668;2021-06-17T00:00:00+02:00
1293;Demanda real;;;28440.722222222223;2021-06-18T00:00:00+02:00
1293;Demanda real;;;25553.5625;2021-06-19T00:00:00+02:00
1293;Demanda real;;;23327.881944444445;2021-06-20T00:00:00+02:00
1293;Demanda real;;;27500;2021-06-21T00:00:00+02:00
1293;Demanda real;;;28148.229166666668;2021-06-22T00:00:00+02:00
1293;Demanda real;;;27674.034722222223;2021-06-23T00:00:00+02:00
1293;Demanda real;;;26433.13888888889;2021-06-24T00:00:00+02:00
1293;Demanda real;;;27501.097222222223;2021-06-25T00:00:00+02:00
1293;Demanda real;;;25672.284722222223;2021-06-26T00:00:00+02:00
1293;Demanda real;;;23865.819444444445;2021-06-27T00:00:00+02:00
1293;Demanda real;;;27886.069444444445;2021-06-28T00:00:00+02:00
1293;Demanda real;;;28890.819444444445;2021-06-29T00:00:00+02:00
1293;Demanda real;;;29577.104166666668;2021-06-30T00:00:00+02:00
1293;Demanda real;;;29627.368055555555;2021-07-01T00:00:00+02:00
1293;Demanda real;;;29775.256944444445;2021-07-02T00:00:00+02:00
1293;Demanda real;;;27236.409722222223;2021-07-03T00:00:00+02:00
1293;Demanda real;;;25571.694444444445;2021-07-04T00:00:00+02:00
1293;Demanda real;;;30132.36111111111;2021-07-05T00:00:00+02:00
1293;Demanda real;;;30430.090277777777;2021-07-06T00:00:00+02:00
1293;Demanda real;;;29437.67361111111;2021-07-07T00:00:00+02:00
1293;Demanda real;;;29162.07638888889;2021-07-08T00:00:00+02:00
1293;Demanda real;;;29640.5625;2021-07-09T00:00:00+02:00
1293;Demanda real;;;27551.07638888889;2021-07-10T00:00:00+02:00
1293;Demanda real;;;26040.854166666668;2021-07-11T00:00:00+02:00
1293;Demanda real;;;29987.583333333332;2021-07-12T00:00:00+02:00
1293;Demanda real;;;29364.25;2021-07-13T00:00:00+02:00
1293;Demanda real;;;29329.104166666668;2021-07-14T00:00:00+02:00
1293;Demanda real;;;29606.333333333332;2021-07-15T00:00:00+02:00
1293;Demanda real;;;29996.666666666668;2021-07-16T00:00:00+02:00
1293;Demanda real;;;27820.222222222223;2021-07-17T00:00:00+02:00
1293;Demanda real;;;25909.07638888889;2021-07-18T00:00:00+02:00
1293;Demanda real;;;30525;2021-07-19T00:00:00+02:00
1293;Demanda real;;;31212.347222222223;2021-07-20T00:00:00+02:00
1293;Demanda real;;;31617.604166666668;2021-07-21T00:00:00+02:00
1293;Demanda real;;;32036.916666666668;2021-07-22T00:00:00+02:00
1293;Demanda real;;;31650.875;2021-07-23T00:00:00+02:00
1293;Demanda real;;;28095.555555555555;2021-07-24T00:00:00+02:00
1293;Demanda real;;;25553.090277777777;2021-07-25T00:00:00+02:00
1293;Demanda real;;;29355.083333333332;2021-07-26T00:00:00+02:00
1293;Demanda real;;;30222.354166666668;2021-07-27T00:00:00+02:00
1293;Demanda real;;;30635.368055555555;2021-07-28T00:00:00+02:00
1293;Demanda real;;;31117.097222222223;2021-07-29T00:00:00+02:00
1293;Demanda real;;;30763.88888888889;2021-07-30T00:00:00+02:00
1293;Demanda real;;;26976.17361111111;2021-07-31T00:00:00+02:00
1293;Demanda real;;;23963.5;2021-08-01T00:00:00+02:00
1293;Demanda real;;;27289.541666666668;2021-08-02T00:00:00+02:00
1293;Demanda real;;;28225.902777777777;2021-08-03T00:00:00+02:00
1293;Demanda real;;;28665.694444444445;2021-08-04T00:00:00+02:00
1293;Demanda real;;;29058.416666666668;2021-08-05T00:00:00+02:00
1293;Demanda real;;;28837.04861111111;2021-08-06T00:00:00+02:00
1293;Demanda real;;;26566.916666666668;2021-08-07T00:00:00+02:00
1293;Demanda real;;;24198.70138888889;2021-08-08T00:00:00+02:00
1293;Demanda real;;;27136.902777777777;2021-08-09T00:00:00+02:00
1293;Demanda real;;;28087.027777777777;2021-08-10T00:00:00+02:00
1293;Demanda real;;;29124.333333333332;2021-08-11T00:00:00+02:00
1293;Demanda real;;;29942.618055555555;2021-08-12T00:00:00+02:00
1293;Demanda real;;;30185.145833333332;2021-08-13T00:00:00+02:00
1293;Demanda real;;;29056.583333333332;2021-08-14T00:00:00+02:00
1293;Demanda real;;;27310.097222222223;2021-08-15T00:00:00+02:00
1293;Demanda real;;;28807.458333333332;2021-08-16T00:00:00+02:00
1293;Demanda real;;;28687.07638888889;2021-08-17T00:00:00+02:00
1293;Demanda real;;;28533.756944444445;2021-08-18T00:00:00+02:00
1293;Demanda real;;;28424.006944444445;2021-08-19T00:00:00+02:00
1293;Demanda real;;;28511.347222222223;2021-08-20T00:00:00+02:00
1293;Demanda real;;;26761.222222222223;2021-08-21T00:00:00+02:00
1293;Demanda real;;;25173.73611111111;2021-08-22T00:00:00+02:00
1293;Demanda real;;;29048.42361111111;2021-08-23T00:00:00+02:00
1293;Demanda real;;;29521.26388888889;2021-08-24T00:00:00+02:00
1293;Demanda real;;;29183.520833333332;2021-08-25T00:00:00+02:00
1293;Demanda real;;;29578.166666666668;2021-08-26T00:00:00+02:00
1293;Demanda real;;;29711.409722222223;2021-08-27T00:00:00+02:00
1293;Demanda real;;;26721.104166666668;2021-08-28T00:00:00+02:00
1293;Demanda real;;;24530.243055555555;2021-08-29T00:00:00+02:00
1293;Demanda real;;;28466.6875;2021-08-30T00:00:00+02:00
1293;Demanda real;;;29522.895833333332;2021-08-31T00:00:00+02:00
1293;Demanda real;;;29248.569444444445;2021-09-01T00:00:00+02:00
1293;Demanda real;;;28939.840277777777;2021-09-02T00:00:00+02:00
1293;Demanda real;;;28897.902777777777;2021-09-03T00:00:00+02:00
1293;Demanda real;;;26023.01388888889;2021-09-04T00:00:00+02:00
1293;Demanda real;;;24563.54861111111;2021-09-05T00:00:00+02:00
1293;Demanda real;;;29658.26388888889;2021-09-06T00:00:00+02:00
1293;Demanda real;;;30440.784722222223;2021-09-07T00:00:00+02:00
1293;Demanda real;;;29792.73611111111;2021-09-08T00:00:00+02:00
1293;Demanda real;;;29902.25;2021-09-09T00:00:00+02:00
1293;Demanda real;;;29302.51388888889;2021-09-10T00:00:00+02:00
1293;Demanda real;;;26148.493055555555;2021-09-11T00:00:00+02:00
1293;Demanda real;;;24556.51388888889;2021-09-12T00:00:00+02:00
