date,Temperature,value,Laborable,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30
2017-10-18,16.7375,28251.722222222223,1,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125,27819.430555555555,23817.118055555555,25828.694444444445,29478.104166666668,29796.909722222223,29614.916666666668,28907.58333333333,28753.92361111111,23842.993055555555,26015.659722222223,29170.965277777777,29270.618055555555,29350.180555555555,29255.979166666668,28486.631944444445,24056.8125,26100.95833333333,29070.52083333333,29125.777777777777,29073.729166666668,28915.652777777777
2017-10-19,16.40625,28312.8125,1,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125,27819.430555555555,23817.118055555555,25828.694444444445,29478.104166666668,29796.909722222223,29614.916666666668,28907.58333333333,28753.92361111111,23842.993055555555,26015.659722222223,29170.965277777777,29270.618055555555,29350.180555555555,29255.979166666668,28486.631944444445,24056.8125,26100.95833333333,29070.52083333333,29125.777777777777,29073.729166666668
2017-10-20,19.0625,25264.368055555555,1,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125,27819.430555555555,23817.118055555555,25828.694444444445,29478.104166666668,29796.909722222223,29614.916666666668,28907.58333333333,28753.92361111111,23842.993055555555,26015.659722222223,29170.965277777777,29270.618055555555,29350.180555555555,29255.979166666668,28486.631944444445,24056.8125,26100.95833333333,29070.52083333333,29125.777777777777
2017-10-21,18.48125,23169.36111111111,0,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125,27819.430555555555,23817.118055555555,25828.694444444445,29478.104166666668,29796.909722222223,29614.916666666668,28907.58333333333,28753.92361111111,23842.993055555555,26015.659722222223,29170.965277777777,29270.618055555555,29350.180555555555,29255.979166666668,28486.631944444445,24056.8125,26100.95833333333,29070.52083333333
2017-10-22,16.63125,27784.881944444445,0,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125,27819.430555555555,23817.118055555555,25828.694444444445,29478.104166666668,29796.909722222223,29614.916666666668,28907.58333333333,28753.92361111111,23842.993055555555,26015.659722222223,29170.965277777777,29270.618055555555,29350.180555555555,29255.979166666668,28486.631944444445,24056.8125,26100.95833333333
2017-10-23,16.85,28663.95138888889,1,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125,27819.430555555555,23817.118055555555,25828.694444444445,29478.104166666668,29796.909722222223,29614.916666666668,28907.58333333333,28753.92361111111,23842.993055555555,26015.659722222223,29170.965277777777,29270.618055555555,29350.180555555555,29255.979166666668,28486.631944444445,24056.8125
2017-10-24,18.5625,28914.541666666668,1,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125,27819.430555555555,23817.118055555555,25828.694444444445,29478.104166666668,29796.909722222223,29614.916666666668,28907.58333333333,28753.92361111111,23842.993055555555,26015.659722222223,29170.965277777777,29270.618055555555,29350.180555555555,29255.979166666668,28486.631944444445
2017-10-25,18.61875,28655.875,1,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125,27819.430555555555,23817.118055555555,25828.694444444445,29478.104166666668,29796.909722222223,29614.916666666668,28907.58333333333,28753.92361111111,23842.993055555555,26015.659722222223,29170.965277777777,29270.618055555555,29350.180555555555,29255.979166666668
2017-10-26,18.825,28370.666666666668,1,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125,27819.430555555555,23817.118055555555,25828.694444444445,29478.104166666668,29796.909722222223,29614.916666666668,28907.58333333333,28753.92361111111,23842.993055555555,26015.659722222223,29170.965277777777,29270.618055555555,29350.180555555555
2017-10-27,18.98125,24910.27083333333,1,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125,27819.430555555555,23817.118055555555,25828.694444444445,29478.104166666668,29796.909722222223,29614.916666666668,28907.58333333333,28753.92361111111,23842.993055555555,26015.659722222223,29170.965277777777,29270.618055555555
2017-10-28,17.80625,22865.706666666665,0,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125,27819.430555555555,23817.118055555555,25828.694444444445,29478.104166666668,29796.909722222223,29614.916666666668,28907.58333333333,28753.92361111111,23842.993055555555,26015.659722222223,29170.965277777777
2017-10-29,16.91875,27650.347222222223,0,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125,27819.430555555555,23817.118055555555,25828.694444444445,29478.104166666668,29796.909722222223,29614.916666666668,28907.58333333333,28753.92361111111,23842.993055555555,26015.659722222223
2017-10-30,16.06875,28463.79861111111,1,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125,27819.430555555555,23817.118055555555,25828.694444444445,29478.104166666668,29796.909722222223,29614.916666666668,28907.58333333333,28753.92361111111,23842.993055555555
2017-10-31,15.475,24271.51388888889,1,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125,27819.430555555555,23817.118055555555,25828.694444444445,29478.104166666668,29796.909722222223,29614.916666666668,28907.58333333333,28753.92361111111
2017-11-01,16.44375,28015.479166666668,1,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125,27819.430555555555,23817.118055555555,25828.694444444445,29478.104166666668,29796.909722222223,29614.916666666668,28907.58333333333
2017-11-02,17.16875,28541.402777777777,1,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125,27819.430555555555,23817.118055555555,25828.694444444445,29478.104166666668,29796.909722222223,29614.916666666668
2017-11-03,16.4875,25476.354166666668,1,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125,27819.430555555555,23817.118055555555,25828.694444444445,29478.104166666668,29796.909722222223
2017-11-04,15.8375,23367.875,0,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125,27819.430555555555,23817.118055555555,25828.694444444445,29478.104166666668
2017-11-05,14.56875,28132.20138888889,0,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125,27819.430555555555,23817.118055555555,25828.694444444445
2017-11-06,12.74375,29264.506944444445,1,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125,27819.430555555555,23817.118055555555
2017-11-07,11.65,29756.347222222223,1,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125,27819.430555555555
2017-11-08,11.50625,29753.097222222223,1,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333,28949.3125
2017-11-09,11.24375,30045.659722222223,1,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445,28744.89583333333
2017-11-10,12.03125,26859.194444444445,1,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445,24673.944444444445
2017-11-11,13.60625,24724.277777777777,0,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555,26481.819444444445
2017-11-12,13.925,29640.534722222223,0,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445,25198.305555555555
2017-11-13,12.25625,30877.993055555555,1,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777,23458.631944444445
2017-11-14,10.38125,31345.33333333333,1,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125,28271.277777777777
2017-11-15,10.775,31347.67361111111,1,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668,28793.8125
2017-11-16,11.2375,30856.840277777777,1,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223,28833.479166666668
2017-11-17,11.8,27520.29861111111,1,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125,28251.722222222223
2017-11-18,12.20625,25522.722222222223,0,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555,28312.8125
2017-11-19,11.95625,30593.17361111111,0,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111,25264.368055555555
2017-11-20,12.0375,31320.291666666668,1,30593.17361111111,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445,23169.36111111111
2017-11-21,12.28125,31661.291666666668,1,31320.291666666668,30593.17361111111,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889,27784.881944444445
2017-11-22,12.4875,31135.63888888889,1,31661.291666666668,31320.291666666668,30593.17361111111,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668,28663.95138888889
2017-11-23,14.55625,30768.930555555555,1,31135.63888888889,31661.291666666668,31320.291666666668,30593.17361111111,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875,28914.541666666668
2017-11-24,14.8,27628.95138888889,1,30768.930555555555,31135.63888888889,31661.291666666668,31320.291666666668,30593.17361111111,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668,28655.875
2017-11-25,11.625,25691.95138888889,0,27628.95138888889,30768.930555555555,31135.63888888889,31661.291666666668,31320.291666666668,30593.17361111111,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333,28370.666666666668
2017-11-26,11.28125,31241.881944444445,0,25691.95138888889,27628.95138888889,30768.930555555555,31135.63888888889,31661.291666666668,31320.291666666668,30593.17361111111,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665,24910.27083333333
2017-11-27,9.7875,32264.20833333333,1,31241.881944444445,25691.95138888889,27628.95138888889,30768.930555555555,31135.63888888889,31661.291666666668,31320.291666666668,30593.17361111111,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223,22865.706666666665
2017-11-28,9.84375,32420.83333333333,1,32264.20833333333,31241.881944444445,25691.95138888889,27628.95138888889,30768.930555555555,31135.63888888889,31661.291666666668,31320.291666666668,30593.17361111111,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111,27650.347222222223
2017-11-29,9.5,32606.791666666668,1,32420.83333333333,32264.20833333333,31241.881944444445,25691.95138888889,27628.95138888889,30768.930555555555,31135.63888888889,31661.291666666668,31320.291666666668,30593.17361111111,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889,28463.79861111111
2017-11-30,7.837499999999999,32983.354166666664,1,32606.791666666668,32420.83333333333,32264.20833333333,31241.881944444445,25691.95138888889,27628.95138888889,30768.930555555555,31135.63888888889,31661.291666666668,31320.291666666668,30593.17361111111,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668,24271.51388888889
2017-12-01,6.90625,30363.11111111111,1,32983.354166666664,32606.791666666668,32420.83333333333,32264.20833333333,31241.881944444445,25691.95138888889,27628.95138888889,30768.930555555555,31135.63888888889,31661.291666666668,31320.291666666668,30593.17361111111,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777,28015.479166666668
2017-12-02,6.56875,28396.340277777777,0,30363.11111111111,32983.354166666664,32606.791666666668,32420.83333333333,32264.20833333333,31241.881944444445,25691.95138888889,27628.95138888889,30768.930555555555,31135.63888888889,31661.291666666668,31320.291666666668,30593.17361111111,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668,28541.402777777777
2017-12-03,6.33125,33392.92361111111,0,28396.340277777777,30363.11111111111,32983.354166666664,32606.791666666668,32420.83333333333,32264.20833333333,31241.881944444445,25691.95138888889,27628.95138888889,30768.930555555555,31135.63888888889,31661.291666666668,31320.291666666668,30593.17361111111,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875,25476.354166666668
2017-12-04,7.49375,33832.15277777778,1,33392.92361111111,28396.340277777777,30363.11111111111,32983.354166666664,32606.791666666668,32420.83333333333,32264.20833333333,31241.881944444445,25691.95138888889,27628.95138888889,30768.930555555555,31135.63888888889,31661.291666666668,31320.291666666668,30593.17361111111,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889,23367.875
2017-12-05,6.96875,30146.527777777777,1,33832.15277777778,33392.92361111111,28396.340277777777,30363.11111111111,32983.354166666664,32606.791666666668,32420.83333333333,32264.20833333333,31241.881944444445,25691.95138888889,27628.95138888889,30768.930555555555,31135.63888888889,31661.291666666668,31320.291666666668,30593.17361111111,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445,28132.20138888889
2017-12-06,6.956250000000001,31024.58333333333,1,30146.527777777777,33832.15277777778,33392.92361111111,28396.340277777777,30363.11111111111,32983.354166666664,32606.791666666668,32420.83333333333,32264.20833333333,31241.881944444445,25691.95138888889,27628.95138888889,30768.930555555555,31135.63888888889,31661.291666666668,31320.291666666668,30593.17361111111,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223,29264.506944444445
2017-12-07,8.381250000000001,28579.319444444445,1,31024.58333333333,30146.527777777777,33832.15277777778,33392.92361111111,28396.340277777777,30363.11111111111,32983.354166666664,32606.791666666668,32420.83333333333,32264.20833333333,31241.881944444445,25691.95138888889,27628.95138888889,30768.930555555555,31135.63888888889,31661.291666666668,31320.291666666668,30593.17361111111,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223,29756.347222222223
2017-12-08,9.975,28333.27083333333,1,28579.319444444445,31024.58333333333,30146.527777777777,33832.15277777778,33392.92361111111,28396.340277777777,30363.11111111111,32983.354166666664,32606.791666666668,32420.83333333333,32264.20833333333,31241.881944444445,25691.95138888889,27628.95138888889,30768.930555555555,31135.63888888889,31661.291666666668,31320.291666666668,30593.17361111111,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223,29753.097222222223
2017-12-09,11.30625,27069.45138888889,0,28333.27083333333,28579.319444444445,31024.58333333333,30146.527777777777,33832.15277777778,33392.92361111111,28396.340277777777,30363.11111111111,32983.354166666664,32606.791666666668,32420.83333333333,32264.20833333333,31241.881944444445,25691.95138888889,27628.95138888889,30768.930555555555,31135.63888888889,31661.291666666668,31320.291666666668,30593.17361111111,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445,30045.659722222223
2017-12-10,13.11875,31887.847222222223,0,27069.45138888889,28333.27083333333,28579.319444444445,31024.58333333333,30146.527777777777,33832.15277777778,33392.92361111111,28396.340277777777,30363.11111111111,32983.354166666664,32606.791666666668,32420.83333333333,32264.20833333333,31241.881944444445,25691.95138888889,27628.95138888889,30768.930555555555,31135.63888888889,31661.291666666668,31320.291666666668,30593.17361111111,25522.722222222223,27520.29861111111,30856.840277777777,31347.67361111111,31345.33333333333,30877.993055555555,29640.534722222223,24724.277777777777,26859.194444444445
